Label	Centroid	Area (pixels)	0 pixel intensity	1 pixel intensity	2 pixel intensity	4 pixel intensity	5 pixel intensity	6 pixel intensity	8 pixel intensity	9 pixel intensity	10 pixel intensity	0 spot number	1 spot number	2 spot number	4 spot number	5 spot number	6 spot number	8 spot number	9 spot number	10 spot number	0 spot intensity	1 spot intensity	2 spot intensity	4 spot intensity	5 spot intensity	6 spot intensity	8 spot intensity	9 spot intensity	10 spot intensity
1	241.06224940536868,2237.6600747536527	14715	1642.1417601087326	228.46428814135237	4100.443628950051	279.95446822969757	93.336459395175	204.6689092762487	327.28936459395175	0.27767584097859327	1278.3393136255522	154.0	91.0	169.0	131.0	73.0	188.0	146.0	0.0	184.0	12019581.0	1923107.0	27966294.0	2125019.0	779162.0	1737994.0	2488823.0	0.0	8613286.0
2	263.7291465378422,2321.806183574879	15525	1795.0462479871176	294.92012882447665	3677.680966183575	320.3314653784219	133.4599033816425	213.0950724637681	326.821578099839	0.5435748792270532	1432.473687600644	148.0	142.0	200.0	171.0	89.0	188.0	214.0	0.0	215.0	12848362.0	2983847.0	29587456.0	2688846.0	1153151.0	1797459.0	2877194.0	0.0	10870697.0
3	265.4098885931184,2114.193286010056	20286	2774.22468697624	391.1553780932663	5414.601301390121	408.93399388741005	125.42088139603668	247.13319530710834	431.6960958296362	0.38440303657694963	1131.9329093956424	251.0	234.0	322.0	242.0	127.0	349.0	223.0	0.0	238.0	28026057.0	5229707.0	57882194.0	4655913.0	1305270.0	3209764.0	4525667.0	0.0	11285683.0
4	314.6639456765152,2013.0421151484504	13843	3436.49851910713	507.74022971899154	5826.59633027523	590.9437260709384	158.08184642057358	304.24445568157194	558.9545618724266	1.606949360687712	2104.801415878061	213.0	218.0	295.0	233.0	94.0	332.0	244.0	0.0	216.0	25248909.0	4612125.0	49232352.0	4712960.0	1103487.0	2807927.0	4635574.0	0.0	13839707.0
5	333.14188723280114,2415.5103697024347	18853	3707.066514613059	191.3533124701639	5399.944783323609	446.8658568928022	165.31003023391503	235.73744231687266	360.6917201506391	0.5638359942714687	1656.5099453667851	207.0	126.0	321.0	262.0	169.0	268.0	273.0	0.0	320.0	28733530.0	2270238.0	52932264.0	4738670.0	1784590.0	2404498.0	3669680.0	0.0	14957769.0
6	346.91401082381236,1779.8281141588418	21619	2445.34918358851	430.1148989314954	3950.9535593690734	369.22688375965583	182.84476617789906	255.25380452379852	480.6360146167723	1.301956612239234	1386.9734955363338	238.0	291.0	342.0	244.0	201.0	361.0	269.0	0.0	336.0	24158859.0	6103727.0	48002499.0	4467654.0	2158977.0	3545287.0	5136535.0	0.0	17212857.0
7	350.4377156538272,1895.7455108795155	14201	3640.4182099852123	557.2450531652701	6742.026829096542	581.9866910780931	301.0185198225477	360.6141116822759	601.3775086261531	1.731427364270122	2015.3486374199001	231.0	271.0	281.0	235.0	238.0	369.0	254.0	0.0	276.0	25090379.0	5378519.0	51255565.0	4730193.0	2556363.0	3491357.0	4635971.0	0.0	14944648.0
8	378.8829996359665,2193.5405897342557	13735	1962.260283946123	411.06792864943577	4334.011576265017	535.0952311612668	208.61419730615216	281.0479796141245	492.3165635238442	0.5887877684746997	1289.8912995995631	270.0	184.0	303.0	227.0	158.0	248.0	225.0	0.0	321.0	14907675.0	3567876.0	33919267.0	3893721.0	1598630.0	2029109.0	3517421.0	0.0	9899499.0
9	361.57196296069174,1532.682835592077	16307	664.648065248053	66.81014288342429	1608.3497884344147	102.30459311951923	64.25933648126572	130.26859630833385	130.26761513460477	0.07818728153553689	797.174587600417	89.0	39.0	119.0	64.0	58.0	112.0	76.0	0.0	104.0	5386012.0	701081.0	13062399.0	885408.0	557742.0	1098739.0	1071154.0	0.0	6315269.0
10	409.47304193476816,2013.852340803195	9014	2603.365875305081	469.07377412913246	6090.132349678278	749.1843798535612	340.9393166185933	372.5563567783448	577.9247836698469	2.453627690259596	1650.925227424007	197.0	129.0	213.0	181.0	156.0	264.0	185.0	0.0	220.0	13307123.0	2714660.0	31630071.0	3762286.0	1755581.0	2262024.0	2937738.0	0.0	8639904.0
